B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
9979,9152,8173,7873,8919,10080,9435,1,2.7290308916727723e+20,0.7037735849056603,1.0,17851394.70471698,18152.0,142910696.0,252433733.83783785,-0.00011209938078181306,1.2232114467408586,-69066175.73962264
9970,9159,8261,8072,9580,11285,10448,1,3.424741817650282e+20,3.382051282051282,1.0,225574278.15128207,18231.0,147160632.0,254761211.40888208,-9.133323288055643e-05,1.1816615620214395,-174200334.10769233
9901,9085,8122,7912,9245,10646,9863,1,2.982414812107935e+20,1.711890243902439,1.0,78253100.47560975,18023.0,142597976.0,251226355.78931358,-0.00010177965967349884,1.2016627800871946,-108303220.30182926
9942,9124,8243,8093,10360,11654,10627,1,3.924444768512101e+20,-5.064593301435407,1.0,-244297911.4521531,18185.0,147171205.0,271323738.1462313,-8.803439777084765e-05,1.1739907782064554,158532307.88995215
9939,9103,8142,7939,9539,10592,9907,1,3.1442236405138194e+20,3.4925,1.0,133265298.64,18081.0,143545059.0,259839517.65337637,-0.00010126476629047545,1.2018774603815483,-178047948.965
9924,9064,8054,7772,8812,9820,9290,1,2.5648002571322802e+20,0.6816546762589928,1.0,13200728.007194245,17978.0,139725016.0,248588504.35995695,-0.0001149887432944288,1.2316469321851453,-66288161.28057554
9838,9018,7978,7641,8673,9380,8677,1,2.3174460413086253e+20,0.5965665236051502,1.0,-18613502.119313303,17816.0,136132056.0,252454541.60447156,-0.00013066751242507435,1.2531981099458338,-64209122.59227467
9957,9119,8187,7947,9733,10748,9862,1,3.2791050503942826e+20,6.901785714285714,1.0,222344111.3526786,18144.0,144190368.0,266973343.72419387,-0.000102376083409843,1.2038126140742242,-310610193.08928573
9938,9099,8094,7743,8682,9216,8832,1,2.3802266785153794e+20,0.4681528662420382,1.0,-13909767.640127389,18032.0,139621776.0,254243847.24864128,-0.00012740335702975616,1.248528079710145,-58912379.078025475
9869,9021,8008,7719,8829,9822,9156,1,2.5207240311463068e+20,0.7894230769230769,1.0,8341480.0,17877.0,137992563.0,249190487.67857143,-0.00011772307048846509,1.2348186981214504,-70347673.10000001
9837,9001,7958,7615,8540,8884,8296,1,2.144210783200126e+20,0.448727833461835,1.0,-34407403.37856592,17795.0,135508925.0,255740300.73529413,-0.0001429305894081365,1.2678399228543877,-57585235.44410177
9962,9120,8150,7874,9100,10641,10130,1,2.987694169684446e+20,1.1020881670533642,1.0,77845107.14617169,18112.0,142613888.0,245204845.01480752,-9.707952588215383e-05,1.2061204343534058,-83623286.84454755
9988,9181,8193,7941,9058,10569,10252,1,3.00944391213538e+20,0.9301075268817204,1.0,77320747.88064517,18181.0,144375321.0,243792454.5751073,-9.503013334055015e-05,1.1996683573936793,-79893694.60645162
9930,9103,8141,7832,8801,9394,9016,1,2.485590249853366e+20,0.5845881310894597,1.0,-5090018.949512843,18071.0,141532072.0,254543545.0088731,-0.00012215786743066047,1.2326974267968056,-63128404.47298494
9890,9069,8049,7712,8853,9267,8595,1,2.3991779703896585e+20,0.7753134040501446,1.0,-29596426.466730952,17939.0,138345568.0,261935055.17277485,-0.0001338765553939686,1.2534031413612565,-71782601.01639344
9953,9157,8265,8061,9424,10423,9747,1,3.077322526810879e+20,2.1909262759924384,1.0,76205219.4669187,18218.0,146855298.0,261452000.53021443,-0.00010476400001643663,1.1941110085154407,-127598615.16446124
9794,8953,7944,7624,8927,9615,8782,1,2.4341739319973066e+20,1.1337946943483275,1.0,-12430010.166089965,17738.0,135234512.0,255652655.97836483,-0.00012699108510789487,1.2470963334092462,-82754424.43944636
9967,9169,8279,8075,9890,11503,10339,1,3.6170158702328644e+20,20.92207792207792,1.0,1041498539.6883117,18246.0,147336450.0,264925568.89544442,-9.32410998254328e-05,1.182996421317342,-877385596.025974
9908,9083,8164,7932,9590,10533,9525,1,3.0846284655483965e+20,4.484276729559748,1.0,92658242.55974843,18072.0,143347104.0,267067128.59212598,-0.00010920839619717563,1.2074540682414698,-214282027.9308176
9872,9011,8034,7719,9473,10031,9000,1,2.8123110538386008e+20,3.606516290726817,1.0,-1762406.3909774434,17906.0,138216414.0,270629126.83555555,-0.00012187654321128968,1.2392222222222222,-177249379.55639097
9891,9080,8116,7825,9497,10303,9518,1,2.987426679384051e+20,3.50507614213198,1.0,73243069.85786802,18007.0,140904775.0,263645195.25929818,-0.00010918143572791265,1.217062408068922,-180288189.58375636
9890,9090,8107,7777,9151,9672,8932,1,2.645021688061943e+20,1.412719891745602,1.0,-14034794.48037889,17997.0,139962669.0,264751799.96753246,-0.00012396493665065638,1.2365651589789521,-98006964.42083898
9925,9119,8112,7801,8892,9670,9003,1,2.5610210827044533e+20,0.755082284607938,1.0,-7372359.447241046,18037.0,140706637.0,257162259.84671775,-0.00012244921778161038,1.2359213595468177,-72094232.01645692
9962,9155,8198,7939,9252,10168,9581,1,2.9187545653637448e+20,1.4845070422535211,1.0,40342101.4,18160.0,144172240.0,259102842.2937063,-0.00010852376620092396,1.2111470618933307,-101145216.47887324
9982,9180,8212,7984,9344,10733,10279,1,3.1832910796461854e+20,1.774294670846395,1.0,116183383.56426333,18194.0,145260896.0,251087090.1029283,-9.447476784728012e-05,1.1943768849109835,-114361609.37931035
9924,9124,8141,7879,9314,10413,9893,1,3.005580103933511e+20,1.9229508196721312,1.0,83569103.65409836,18065.0,142334135.0,253742236.88345295,-0.00010139831487380004,1.2067118164358637,-119680685.44590165
9801,8947,7950,7593,9034,9504,8577,1,2.4351737393660946e+20,1.4132985658409387,1.0,-30472293.078226857,17751.0,134783343.0,262973635.17733473,-0.00013322924569246402,1.2574326687653026,-92441074.38200782
9941,9057,8011,7674,8513,10089,10041,1,2.5741772156548455e+20,0.35154061624649857,1.0,44240253.02521008,17952.0,137763648.0,228480551.13006672,-9.859982397145267e-05,1.2257743252664077,-53129420.684873946
9917,8996,7941,7573,8334,10103,10054,1,2.4670427473717435e+20,0.24826279216677194,1.0,42163876.80543273,17858.0,135238634.0,221877826.88462305,-9.810757734129419e-05,1.2331410383926795,-47592844.41503475
9947,9044,7969,7592,8303,9690,9813,1,2.3896891440162823e+20,0.20316301703163017,1.0,29722961.445863746,17916.0,136018272.0,225777820.97890556,-0.00010329719303102732,1.2399877713237542,-47110121.24574209
9931,9044,7996,7630,8293,9890,9930,1,2.4278629105061495e+20,0.1813186813186813,1.0,34601143.44566545,17927.0,136783010.0,223684733.8882175,-0.00010071507695956832,1.2317220543806646,-46250959.72649573
9949,9068,8006,7639,8348,9940,9997,1,2.4796157080389645e+20,0.21361648969394129,1.0,37210518.58026234,17955.0,137158245.0,224903636.68020406,-9.954972085402612e-05,1.2310693207962389,-48140021.12554654
9989,9060,8022,7688,8591,10479,10442,1,2.737927089569056e+20,0.40701001430615164,1.0,63634438.88412017,18011.0,138468568.0,226200516.61329246,-9.161247904686429e-05,1.220360084275043,-53946533.27896996
9944,9013,7959,7565,8242,9786,9813,1,2.3668052488111433e+20,0.1662749706227967,1.0,29792475.172737956,17903.0,135436195.0,223709062.43554467,-0.00010326603875552893,1.2424335065729135,-44406135.06110458
9846,8971,8258,8037,11989,13714,9970,1,5.1096012145178555e+20,-1.7410172655156322,1.0,-31771958.391040597,18104.0,145501848.0,322033142.73881644,-9.90534290883772e-05,1.181444332998997,24665308.95053663
9937,9101,8323,8223,11539,14047,10505,1,5.1462574514254886e+20,-2.00749063670412,1.0,-60691752.47191011,18260.0,150151980.0,304847608.56230366,-9.004574100627875e-05,1.1631603998096145,36803722.81023721
9907,8993,7916,7485,8196,9511,9526,1,2.2553278813605075e+20,0.1636469900642899,1.0,19537844.59964933,17823.0,133405155.0,225326800.63195464,-0.00010917444898101263,1.2542515221499055,-44793207.46756283
9960,9061,8006,7625,8331,9752,9794,1,2.4200820080346808e+20,0.19950890116635972,1.0,28859048.856967464,17966.0,136990750.0,227571855.2542373,-0.00010383389346546098,1.238411272207474,-46964023.31921424
9957,9062,8003,7620,8301,9703,9680,1,2.3847498366945123e+20,0.17995169082125603,1.0,23919657.373188406,17960.0,136855200.0,228363224.11828515,-0.00010626195273918607,1.2414256198347107,-46360986.916666664
9869,9018,8295,8107,11939,13756,10034,1,5.148613964998517e+20,-1.7603864734299517,1.0,-33753621.4347826,18164.0,147255548.0,321126906.1069364,-9.802231511529359e-05,1.1756029499701017,26144615.478260867
9907,9009,7931,7549,8192,9841,10002,1,2.3642817444531123e+20,0.1521865889212828,1.0,36438023.77142857,17838.0,134659062.0,218612549.054989,-9.903038387559996e-05,1.235752849430114,-44894726.8
9944,8998,7942,7552,8240,9770,9888,1,2.3674324608869813e+20,0.17488262910798122,1.0,32962122.23004695,17886.0,135075072.0,222314693.33333334,-0.00010170544403205097,1.2419093851132685,-44269441.74647888
9968,9076,8009,7628,8269,9781,9934,1,2.4227021435239832e+20,0.15303119482048264,1.0,32410892.675103005,17977.0,137128556.0,224184786.23394403,-0.00010100891779389342,1.2355546607610228,-45633234.49852855
10025,9128,8081,7706,8370,9849,10441,1,2.583463801586988e+20,0.17462235649546828,1.0,51826535.65135951,18106.0,139524836.0,222209631.50081408,-9.196025984645675e-05,1.222105162340772,-46647592.387311175
9984,9067,8018,7679,8453,10370,10418,1,2.65542671813145e+20,0.2841280209013716,1.0,56748367.8902678,18002.0,138237358.0,222797932.83317336,-9.19889933087831e-05,1.2212516797849875,-49794454.57805356
9893,9041,8317,8181,11931,14055,10335,1,5.316061004519772e+20,-1.7733071638861628,1.0,-43901466.13837095,18210.0,148976010.0,316274646.87169814,-9.262048421759948e-05,1.1656507014997581,26730043.88223749
10036,9157,8104,7752,8546,10001,10962,1,2.7740339957004943e+20,0.2966442953020134,1.0,79578155.18120806,18140.0,140621280.0,220819244.23353404,-8.351818680842887e-05,1.2083561393906221,-52426611.069798656
9979,9078,8010,7618,8278,9931,10465,1,2.521817772681038e+20,0.157554379776602,1.0,52334794.047619045,17989.0,137040202.0,217491407.70052558,-9.11189186791297e-05,1.2256091734352603,-45638047.23809524
9935,9031,7967,7595,8309,10191,10265,1,2.5145027993889682e+20,0.21033210332103322,1.0,48189075.681426816,17902.0,135965690.0,219245819.05942523,-9.428659756338563e-05,1.2279590842669263,-47064659.76629766
9867,9020,8308,8113,12089,13948,10176,1,5.33178949603276e+20,-1.7016201620162017,1.0,-35890800.781278126,18175.0,147453775.0,322399431.1273585,-9.528640270656972e-05,1.172366352201258,24029915.722772278
9893,9028,8316,8153,12011,13786,10072,1,5.23611958526562e+20,-1.7445703493862135,1.0,-34069767.64872521,18209.0,148457977.0,323441356.9666402,-9.752064720624655e-05,1.1727561556791104,25255642.28895184
9966,9055,8022,7678,8545,10498,10545,1,2.726427581664462e+20,0.3680506685432794,1.0,67495837.34482759,17988.0,138111864.0,223070164.09103838,-8.962469994011736e-05,1.2169748696064486,-52788203.73891626
9927,9031,7971,7624,8377,10408,10430,1,2.5960321722992316e+20,0.26193548387096777,1.0,57365523.94129032,17898.0,136454352.0,218715570.07938638,-9.125347359637787e-05,1.2208053691275167,-49212202.55483871
9862,9013,8307,8099,12198,13947,10159,1,5.3946771967081985e+20,-1.665667808219178,1.0,-33834770.88099315,18169.0,147150731.0,325389542.25849,-9.555712560664235e-05,1.1735407028250813,22645282.17722603
9877,9014,8292,8111,12066,13915,10099,1,5.287918515023103e+20,-1.7240749200548195,1.0,-34061842.640931934,18169.0,147368759.0,323399846.1441727,-9.684301668272755e-05,1.1748687988909794,24670221.27455459
9959,9110,8359,8241,11662,13806,10326,1,5.156827062748136e+20,-1.939518496770405,1.0,-49872931.73282443,18318.0,150958638.0,312624728.17257404,-9.340099245167184e-05,1.1663761379043192,33598806.633587785
10030,9181,8403,8417,11503,13621,10330,1,5.093704207682408e+20,-2.104548540393754,1.0,-55060262.20773931,18433.0,155150561.0,311769628.4859632,-9.399403423503101e-05,1.1561471442400775,40765105.82892057
9957,9086,8321,8288,11553,13666,10276,1,5.016697254412717e+20,-2.025062656641604,1.0,-51607003.74561404,18278.0,151488064.0,309893407.6433437,-9.429318728167938e-05,1.16241728298949,36256456.868421055
9932,9092,8274,8176,11334,13454,10163,1,4.7807862558932337e+20,-2.182596291012839,1.0,-52278046.87731812,18206.0,148852256.0,304921768.1149267,-9.615964685313677e-05,1.1727836268818261,43908846.84450785
9887,9016,8234,8136,11645,13718,10205,1,4.979266408607337e+20,-1.9402730375426622,1.0,-45836351.036405005,18121.0,147432456.0,309750820.90396863,-9.49376584505388e-05,1.1715825575698187,33039955.237770192
9988,9158,8364,8396,11426,13593,10241,1,4.972416388083198e+20,-2.129346314325452,1.0,-52667685.102920726,18352.0,154083392.0,309383237.9205156,-9.52343893452815e-05,1.1554535689874035,42311280.36439499
9889,9031,8205,8080,11556,13751,10154,1,4.919613586771694e+20,-2.0101979604079183,1.0,-45334150.9430114,18094.0,146199520.0,308258303.00965136,-9.591312887069878e-05,1.1781563915698248,36733533.07858428
9923,9074,8283,8178,11595,13524,10060,1,4.9304715367180704e+20,-1.9808612440191387,1.0,-40440733.40789473,18206.0,148888668.0,313570858.96073556,-9.804987173888253e-05,1.1734592445328031,35574482.67105263
9819,8951,8187,7894,12050,13319,9812,1,4.979615153279927e+20,-1.7315105333930974,1.0,-25849423.818915285,18006.0,142139364.0,324979178.8116592,-0.0001019887294278027,1.196188340807175,25112307.640519947
10003,9166,8250,8063,9828,11432,10722,1,3.644844628894787e+20,9.017142857142858,1.0,605191829.1428572,18253.0,147173939.0,257995920.61108002,-8.701190219740409e-05,1.1809363924640925,-395796652.5714286
10029,9168,8211,7999,9481,11309,10869,1,3.463012870825045e+20,2.3175182481751824,1.0,209293361.4251825,18240.0,145901760.0,247121137.11951423,-8.489428477531093e-05,1.1867697120250253,-131445166.13868614
9999,9151,8183,7981,9622,11577,10851,1,3.561906086782162e+20,3.816976127320955,1.0,301967392.8859416,18182.0,145110542.0,249902267.43433782,-8.4921379694228e-05,1.1859736429822136,-192254254.18037134
10010,9153,8227,8067,9753,11902,11119,1,3.754443946451242e+20,5.937743190661479,1.0,517785174.8482491,18237.0,147117879.0,250228165.97445816,-8.096598748231567e-05,1.1747459303894234,-271303253.87548643
9969,9118,8147,7863,9452,11139,10489,1,3.3043616523175015e+20,2.5241779497098644,1.0,176030662.96131527,18116.0,142446108.0,249325562.48946515,-9.061152197216629e-05,1.2007817713795406,-139499369.36363637
10052,9200,8261,8050,9726,11848,11182,1,3.7818215069636526e+20,4.493865030674846,1.0,414926951.6564417,18313.0,147419650.0,250429657.89089608,-8.039212418176338e-05,1.1790377392237525,-218893970.90184048
10084,9194,8208,7936,8964,10551,10411,1,3.020749895095837e+20,0.675,1.0,73224715.68571429,18292.0,145165312.0,241484952.5970608,-9.303533891387332e-05,1.2063202382095861,-66418179.31428571
10057,9190,8223,7954,9127,10557,10097,1,3.0456168955306305e+20,0.9720430107526882,1.0,65963782.58387097,18280.0,145399120.0,250089083.38021195,-9.864696712312109e-05,1.2082796870357533,-78558480.32258065
10057,9170,8228,8012,9489,11325,11005,1,3.5068868548812066e+20,2.2200704225352115,1.0,218733089.76056337,18285.0,146499420.0,246299235.42199,-8.304019423596343e-05,1.185824625170377,-125113968.05633803
10044,9173,8235,8035,9626,11465,10781,1,3.5656012565324104e+20,3.327751196172249,1.0,260896723.65550238,18279.0,146871765.0,252797738.78267324,-8.64148960688312e-05,1.1863463500602913,-169495023.5550239
10063,9218,8319,8193,9828,11886,11222,1,3.877604479669306e+20,6.421276595744681,1.0,590182711.4,18382.0,150603726.0,253452241.7996792,-7.990738969326308e-05,1.1666369631081803,-293341625.8
10036,9192,8211,7964,9380,11412,10763,1,3.4204817415985267e+20,1.7820121951219512,1.0,161478788.77286586,18247.0,145319108.0,246351565.07293507,-8.663511816579558e-05,1.1925113815850599,-112850702.59756099
10033,9163,8201,7963,9445,11390,10663,1,3.4207393794789455e+20,2.1156462585034013,1.0,171591315.53061223,18234.0,145197342.0,249074908.13982934,-8.824131954167957e-05,1.1941292319234738,-122925193.83333333
10024,9196,8259,8048,9606,11569,10731,1,3.5708549334250055e+20,3.222488038277512,1.0,250507050.61004785,18283.0,147141584.0,252916342.66927594,-8.704837500592122e-05,1.1841394091883328,-170233571.0
10126,9281,8329,8099,9362,11249,11046,1,3.51555388985152e+20,1.3520942408376964,1.0,160283779.9280105,18455.0,149467045.0,245933159.64801738,-8.299039760218246e-05,1.183505341300018,-96305661.52879582
10123,9283,8399,8272,9786,12027,11623,1,4.0216643529476257e+20,4.115727002967359,1.0,489845215.88724035,18522.0,153213984.0,249768655.57859415,-7.493293805503368e-05,1.1592532048524478,-204503500.87240356
10081,9247,8348,8225,9678,11713,11096,1,3.759986989412127e+20,3.300248138957816,1.0,319759278.4813896,18429.0,151578525.0,252271662.88193944,-8.187865850780668e-05,1.167267483777938,-172184306.84615386
10072,9232,8294,8145,9782,11830,11181,1,3.8373389140475314e+20,5.13103448275862,1.0,462338646.6,18366.0,149591070.0,252959233.96189967,-8.056648606429015e-05,1.1723459440121635,-247647491.60000002
10091,9277,8365,8172,9596,11610,11185,1,3.729140478096087e+20,2.4868686868686867,1.0,269734526.3636364,18456.0,150822432.0,249567429.0721502,-8.066074507023801e-05,1.1715690657130085,-142958357.51515153
10059,9251,8301,8109,9682,11645,11180,1,3.749242319498538e+20,3.663129973474801,1.0,352594635.7188329,18360.0,148881240.0,250290254.93881932,-8.047689299458697e-05,1.1744186046511629,-193491528.76923078
10066,9225,8304,8117,9569,11985,11510,1,3.800358728089968e+20,2.545271629778672,1.0,317052833.2354125,18370.0,149109290.0,243013171.72945264,-7.598122283991097e-05,1.169331016507385,-141939518.08249497
10139,9290,8397,8275,9801,12396,12025,1,4.189827522662289e+20,4.153846153846154,1.0,570564151.6301775,18536.0,153385400.0,245534381.40274426,-7.011726263262662e-05,1.155010395010395,-206080715.6331361
10092,9284,8376,8249,9679,11918,11403,1,3.88012743481895e+20,3.154963680387409,1.0,359979778.3801453,18468.0,152342532.0,248959698.4551434,-7.761380822515403e-05,1.1616241339998246,-170947492.2324455
10082,9228,8269,8069,9454,11515,10974,1,3.554952521165152e+20,1.8869426751592357,1.0,190122947.3089172,18351.0,148074219.0,247286300.01713142,-8.371760227537611e-05,1.183433570256971,-116507618.26751593
10072,9205,8235,8014,9546,11724,11098,1,3.646846662496162e+20,2.4923954372623576,1.0,244076787.23003802,18307.0,146712298.0,247238420.4231393,-8.17760776777504e-05,1.18543881780501,-139771685.0
10060,9215,8260,8032,9524,11845,11410,1,3.716147959088805e+20,2.3582089552238807,1.0,279421875.2238806,18320.0,147146240.0,242551572.69062227,-7.727280757572693e-05,1.1777388255915864,-135599473.69402984
10072,9231,8264,8037,9370,11375,11128,1,3.5071853331587714e+20,1.5754985754985755,1.0,184568026.34757835,18336.0,147366432.0,242746703.87491015,-8.133575139707349e-05,1.1828720345075485,-105064527.11965813
10159,9285,8358,8167,9502,11834,11686,1,3.8347849745797926e+20,1.7412480974124809,1.0,255308704.21917808,18517.0,151228339.0,242268728.48896113,-7.439079438674432e-05,1.1704603799418107,-109478454.12328766
10115,9240,8277,8034,9229,11500,11314,1,3.504622598070428e+20,1.074492099322799,1.0,160388782.81264108,18392.0,147761328.0,237883360.3840375,-7.901936553285715e-05,1.1839314124094042,-83108599.52370203
10068,9189,8217,7976,9312,11370,11079,1,3.441002063006484e+20,1.4484126984126984,1.0,168817018.5,18285.0,145841160.0,241047058.19658813,-8.202421488701736e-05,1.1888257062911816,-97061753.57142857
10063,9201,8234,8008,9457,11858,11353,1,3.661301286605139e+20,2.0181518151815183,1.0,240783486.19471946,18297.0,146522376.0,241313555.12269884,-7.807395804877467e-05,1.181009424821633,-120875172.05940594
10044,9194,8231,8001,9353,11807,11472,1,3.6043422792109235e+20,1.6237337192474675,1.0,223367089.9146165,18275.0,146218275.0,236630792.38179916,-7.631825423188265e-05,1.1780857740585775,-105446842.55716354
10081,9220,8276,8062,9435,11865,11899,1,3.7683709653035916e+20,1.7941176470588236,1.0,284061257.8235294,18357.0,147994134.0,234967891.23665854,-7.120044134784065e-05,1.1696781242121186,-111486614.95975232
10084,9226,8290,8103,9482,12010,12188,1,3.880832764789581e+20,1.9800664451827243,1.0,338161315.5415282,18374.0,148884522.0,233031847.6823105,-6.788408145466433e-05,1.1625369215621923,-118900413.30232559
9998,9120,8116,7781,8963,11060,10849,1,3.1050790436761036e+20,0.8183574879227054,1.0,110055959.61256039,18114.0,140945034.0,231980375.91390914,-8.494419676813148e-05,1.2043506313945986,-71783722.14492753
10093,9227,8294,8116,9551,12402,12126,1,3.990613175764994e+20,2.319188191881919,1.0,367960408.86346865,18387.0,149228892.0,235685197.9400462,-6.864124395731822e-05,1.1630380999505197,-131719218.0295203
10058,9206,8230,8000,9261,11573,11559,1,3.535708179210294e+20,1.2936010037641155,1.0,199989065.91342533,18288.0,146304000.0,233653539.7793927,-7.527852549197957e-05,1.1780430833117053,-92764258.95608532
10083,9217,8230,8031,9289,11337,11123,1,3.4481179973961646e+20,1.3337531486146095,1.0,162612435.36775818,18313.0,147071703.0,240573082.67463815,-8.149780139760703e-05,1.184482603614133,-94276990.2418136
10052,9186,8229,7998,9570,12266,12018,1,3.909986765614765e+20,2.7821576763485476,1.0,397889460.5103735,18281.0,146211438.0,235595368.45731404,-6.959660913555821e-05,1.1709103012148443,-150067969.76763487
10009,9131,8149,7885,9235,11364,11158,1,3.358731921374255e+20,1.4031007751937985,1.0,173928053.02971578,18158.0,143175830.0,235581011.3255064,-8.039295181631949e-05,1.1903566947481627,-94387326.79328166
10111,9265,8332,8186,9565,12030,11912,1,3.918702734766923e+20,2.258241758241758,1.0,336578168.7765568,18443.0,150974398.0,239579079.7460544,-7.125654170405634e-05,1.1616017461383479,-131894214.97802198
9997,9120,8119,7810,9226,11223,11092,1,3.305858724297619e+20,1.4357976653696498,1.0,168619228.4993515,18116.0,141485960.0,235578246.8970429,-8.125497673470228e-05,1.1971691309051569,-96116775.63035019
9962,9110,8135,7773,8864,9869,9399,1,2.6452075781283106e+20,0.6639344262295082,1.0,17436028.558287796,18097.0,140667981.0,250319141.2056602,-0.00011276731454188,1.2328971167145442,-65790681.91256831
10005,9151,8156,7819,8939,9791,9253,1,2.6722091147733028e+20,0.7345215759849906,1.0,6382394.245778612,18161.0,142000859.0,256715173.37079865,-0.00011685625625952503,1.2362477034475305,-69647212.90619138
10093,9271,8262,7952,8897,9489,9054,1,2.6529251177734288e+20,0.5309364548494984,1.0,-12367767.401337793,18355.0,145958960.0,263689422.58968413,-0.00012312302948994618,1.2364700684780208,-64603181.89799331
10046,9229,8262,7950,8991,9751,9055,1,2.709856816517218e+20,0.6909952606635071,1.0,-11240836.607582938,18308.0,145548600.0,264796235.66604087,-0.0001225226170165752,1.2314743235781336,-69872317.59336492
10020,9203,8254,7937,9316,10040,9212,1,2.9119683839562688e+20,1.5085227272727273,1.0,888427.1420454546,18274.0,145040738.0,270240231.0117238,-0.0001180755189351081,1.226118106817195,-102379591.77556819
10074,9270,8271,7970,9123,9594,9122,1,2.7770814220433195e+20,0.8958990536277602,1.0,-10628871.21451104,18345.0,146209650.0,268632507.63275594,-0.00012106589325635892,1.2306511729883798,-80524517.70662461
10022,9164,8164,7821,8708,9274,8906,1,2.4566089298874817e+20,0.4140030441400304,1.0,-13069635.607305935,18186.0,142232706.0,257071920.59106222,-0.00012635400635622202,1.2471367617336626,-56919426.946727544
10152,9343,8327,8013,8677,9262,9047,1,2.5658651441983442e+20,0.23728813559322035,1.0,-13897421.24338983,18479.0,148072227.0,260138305.31314245,-0.00012403447948507835,1.2364319663977008,-53571447.000677966
10072,9266,8283,7964,8871,9274,9074,1,2.608536899097232e+20,0.48959200666111574,1.0,-10950797.111573689,18355.0,146179220.0,262147978.79391667,-0.00012232582888635463,1.2323121005069428,-62801371.29475437
10048,9234,8249,7925,8975,9562,9816,1,2.7871755655242413e+20,0.6766076421248836,1.0,36926520.34203169,18297.0,145003725.0,250799272.53463733,-0.00010428228217897217,1.216279543602282,-69906745.34109972
10007,9206,8254,7990,9304,9984,9571,1,2.9507408228303877e+20,1.4935988620199145,1.0,35390383.09388336,18261.0,145905390.0,262953162.15317103,-0.00010924190560786465,1.2107407794378853,-102882938.93029872
9979,9170,8190,7911,9461,9936,9593,1,2.9902192027702146e+20,2.4536679536679538,1.0,54792281.64864865,18169.0,143734959.0,265263033.56687167,-0.00010843715973412193,1.2155738559366205,-142068072.43243244
9980,9166,8188,7930,9188,10206,9615,1,2.9070865561579992e+20,1.2626262626262625,1.0,38025961.4040404,18168.0,144072240.0,257197701.15028602,-0.00010795231601532541,1.2132085283411336,-92659516.48484848
10018,9190,8200,7885,9033,9743,9041,1,2.6971254699279935e+20,0.8456852791878172,1.0,-10154088.949238578,18218.0,143648930.0,264551460.238248,-0.00012255981278061002,1.23592522951001,-75723137.91878171
10154,9364,8411,8122,8942,9538,9331,1,2.7887284069463382e+20,0.4381188118811881,1.0,-1908481.0965346536,18565.0,150784930.0,263760082.00707322,-0.00011662207926242293,1.2177687278962597,-61911973.85478548
10132,9328,8318,8065,9064,9786,9315,1,2.8505124650955607e+20,0.6985018726591761,1.0,-824556.7116104868,18450.0,148799250.0,265808102.4721417,-0.00011676951131147305,1.2219001610305957,-73358952.35205992
10003,9178,8177,7846,8760,9429,8986,1,2.5128536523583803e+20,0.4690265486725664,1.0,-10310881.382944489,18180.0,142640280.0,256862212.4949922,-0.00012387892851632886,1.2400400623191632,-60419937.44247788
10004,9179,8188,7911,9214,9688,9031,1,2.7596489252207654e+20,1.29873417721519,1.0,-12542799.875949368,18192.0,143916912.0,269436900.087255,-0.00012265972834190253,1.2317572804783523,-94262674.93924052
10054,9240,8226,7929,8845,9389,8988,1,2.5813019853227262e+20,0.5119933829611248,1.0,-14087089.682382135,18280.0,144942120.0,261736929.6862483,-0.00012445511584677698,1.2364263462394303,-63731380.451612905
10095,9295,8332,8036,8951,9659,9426,1,2.7770278054707695e+20,0.541083916083916,1.0,7967330.853146853,18427.0,148079372.0,259337832.93921068,-0.0001136191281550451,1.218438361977509,-65175065.5
10058,9236,8291,8072,9663,10155,9446,1,3.1642386292181716e+20,3.473417721518987,1.0,36563415.50632911,18349.0,148113128.0,277526796.0768579,-0.00011272383324508634,1.2102477239042981,-183182507.98734176
9990,9157,8154,7892,9542,9736,9000,1,2.8956510479251184e+20,3.0982142857142856,1.0,-23283228.61607143,18144.0,143192448.0,278676113.82,-0.00012333333333463652,1.233111111111111,-167148261.62053573
10016,9190,8189,7898,8918,9392,9026,1,2.5897800357560553e+20,0.6639344262295082,1.0,-9998991.051001823,18205.0,143783090.0,261307952.2091735,-0.00012294295785670437,1.234655439840461,-68591151.88342442
10021,9227,8258,8002,9156,9990,9430,1,2.871452395300571e+20,1.038150289017341,1.0,16021730.187283237,18279.0,146268558.0,261878314.79745492,-0.00011269059622406919,1.214103923647932,-85340286.62312138
10032,9207,8255,7978,9064,9913,9295,1,2.792576820606658e+20,0.8357438016528925,1.0,6212552.2727272725,18287.0,145893686.0,261755276.42130175,-0.0001161151092891865,1.220979020979021,-74730062.0909091
10070,9226,8203,7868,8468,9014,8848,1,2.3455927313968723e+20,0.16541822721598,1.0,-15860178.08988764,18273.0,143771964.0,253245062.67179024,-0.000128629103461212,1.248869801084991,-48310622.307116106
10079,9248,8239,7923,8752,9324,9020,1,2.5464247595121076e+20,0.386586284853052,1.0,-11645812.279577997,18318.0,145133514.0,259226141.00399113,-0.00012388090520823195,1.2390243902439024,-57917720.57196684
