X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
67,55,48,89,56,30,3,0.03888888888888889,1.8333333333333333,12.0,0.04427860696517413,8.527272727272724
67,55,49,80,47,26,3,0.036891679748822605,2.1153846153846154,3.0,0.04592422502870264,7.309090909090905
67,55,49,83,55,31,3,0.03620803159973667,1.7741935483870968,13.0,0.03996148290804044,7.309090909090905
67,55,49,92,57,31,3,0.037524687294272545,1.7741935483870968,13.0,0.04429465575349061,7.309090909090905
67,55,49,93,60,32,3,0.03826530612244898,1.71875,15.0,0.04337686567164179,7.309090909090905
67,55,49,93,61,32,3,0.0389030612244898,1.71875,15.0,0.04337686567164179,7.309090909090905
67,55,50,72,46,26,3,0.03538461538461538,2.1153846153846154,2.0,0.04133180252583238,6.090909090909086
67,55,50,90,58,30,3,0.03866666666666667,1.8333333333333333,10.0,0.04477611940298508,6.090909090909086
67,55,50,91,61,32,3,0.038125,1.71875,14.0,0.042444029850746266,6.090909090909086
67,55,50,92,59,31,3,0.03806451612903226,1.7741935483870968,12.0,0.04429465575349061,6.090909090909086
67,55,50,92,60,32,3,0.0375,1.71875,14.0,0.04291044776119403,6.090909090909086
67,55,50,94,57,30,3,0.038,1.8333333333333333,10.0,0.04676616915422885,6.090909090909086
67,55,50,95,61,33,3,0.03696969696969697,1.6666666666666667,16.0,0.042966983265490734,6.090909090909086
67,55,50,97,61,32,3,0.038125,1.71875,14.0,0.045242537313432835,6.090909090909086
67,55,51,72,46,26,3,0.03469079939668175,2.1153846153846154,1.0,0.04133180252583238,4.872727272727268
67,55,51,92,59,33,3,0.035056446821152706,1.6666666666666667,15.0,0.04161013116236997,4.872727272727268
67,55,51,93,59,32,3,0.03615196078431373,1.71875,13.0,0.04337686567164179,4.872727272727268
67,55,51,93,60,32,3,0.03676470588235294,1.71875,13.0,0.04337686567164179,4.872727272727268
67,56,49,92,58,30,3,0.03945578231292517,1.8666666666666667,11.0,0.045771144278606964,8.375
67,56,50,95,59,32,3,0.036875,1.75,14.0,0.044309701492537316,7.178571428571431
67,56,51,87,58,31,3,0.036685641998734975,1.8064516129032258,11.0,0.04188733750601829,5.982142857142861
67,56,51,89,58,30,3,0.03790849673202614,1.8666666666666667,9.0,0.04427860696517413,5.982142857142861
67,56,51,92,60,32,3,0.03676470588235294,1.75,13.0,0.04291044776119403,5.982142857142861
67,56,51,94,61,32,3,0.037377450980392156,1.75,13.0,0.043843283582089554,5.982142857142861
67,56,52,90,60,32,3,0.036057692307692304,1.75,12.0,0.041977611940298504,4.785714285714285
67,56,52,91,58,31,3,0.03598014888337469,1.8064516129032258,10.0,0.043813192103996146,4.785714285714285
68,54,50,93,58,30,3,0.03866666666666667,1.8,10.0,0.045588235294117645,5.037037037037038
68,55,49,91,59,32,3,0.03762755102040816,1.71875,15.0,0.04181985294117647,7.4181818181818215
68,55,49,92,57,31,3,0.037524687294272545,1.7741935483870968,13.0,0.04364326375711575,7.4181818181818215
68,55,50,90,59,32,3,0.036875,1.71875,14.0,0.04136029411764706,6.181818181818187
68,55,50,91,60,31,3,0.03870967741935484,1.7741935483870968,12.0,0.043168880455407975,6.181818181818187
68,55,50,92,59,31,3,0.03806451612903226,1.7741935483870968,12.0,0.04364326375711575,6.181818181818187
68,55,50,93,58,30,3,0.03866666666666667,1.8333333333333333,10.0,0.045588235294117645,6.181818181818187
68,55,51,87,58,31,3,0.036685641998734975,1.7741935483870968,11.0,0.041271347248576847,4.945454545454545
68,55,51,89,58,32,3,0.03553921568627451,1.71875,13.0,0.04090073529411765,4.945454545454545
68,55,51,92,59,31,3,0.03731815306767868,1.7741935483870968,11.0,0.04364326375711575,4.945454545454545
68,55,51,92,60,30,3,0.0392156862745098,1.8333333333333333,9.0,0.04509803921568627,4.945454545454545
68,55,51,94,62,34,3,0.03575547866205306,1.6176470588235294,17.0,0.04065743944636678,4.945454545454545
68,56,49,72,45,26,3,0.03532182103610675,2.1538461538461537,3.0,0.04072398190045249,8.500000000000007
68,56,50,76,47,27,3,0.03481481481481481,2.074074074074074,4.0,0.04139433551198257,7.285714285714292
68,56,50,90,59,31,3,0.03806451612903226,1.8064516129032258,12.0,0.042694497153700196,7.285714285714292
68,56,51,75,48,28,3,0.03361344537815126,2.0,5.0,0.039390756302521014,6.0714285714285765
68,56,51,92,58,31,3,0.036685641998734975,1.8064516129032258,11.0,0.04364326375711575,6.0714285714285765
68,57,49,90,58,31,3,0.03818301514154049,1.8387096774193548,13.0,0.042694497153700196,9.543859649122808
68,57,50,92,59,32,3,0.036875,1.78125,14.0,0.042279411764705885,8.350877192982459
68,57,51,82,53,29,3,0.03583502366463827,1.9655172413793103,7.0,0.041582150101419885,7.15789473684211
68,57,51,93,60,31,3,0.03795066413662239,1.8387096774193548,11.0,0.04411764705882354,7.15789473684211
68,58,52,85,56,30,3,0.035897435897435895,1.9333333333333333,8.0,0.041666666666666664,7.0344827586206975
69,55,50,90,59,30,3,0.03933333333333333,1.8333333333333333,10.0,0.043478260869565216,6.272727272727266
69,56,50,95,61,32,3,0.038125,1.75,14.0,0.043025362318840576,7.392857142857139
69,57,51,82,53,29,3,0.03583502366463827,1.9655172413793103,7.0,0.04097951024487756,7.2631578947368425
69,57,52,83,53,29,3,0.035145888594164454,1.9655172413793103,6.0,0.04147926036981509,6.05263157894737
69,57,52,86,54,29,3,0.03580901856763926,1.9655172413793103,6.0,0.04297851074462768,6.05263157894737
69,57,52,86,55,30,3,0.035256410256410256,1.9,8.0,0.04154589371980676,6.05263157894737
70,57,52,85,54,30,3,0.03461538461538462,1.9,8.0,0.04047619047619047,6.140350877192979
70,58,51,84,52,29,3,0.03515889114266396,2.0,7.0,0.041379310344827586,8.448275862068968
70,59,52,84,53,28,3,0.036401098901098904,2.107142857142857,4.0,0.04285714285714286,8.305084745762713
