X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
71,62,61,89,72,42,2,0.01982291760513329,0.013664874551971327,2980.5659405566316,-928.383802481123,-925.7324530765767
71,63,62,82,67,41,2,0.017768147345612134,0.013668430335097001,2909.701096248617,-859.492765472474,-857.0020213252155
71,63,62,82,70,43,2,0.016559577784947134,0.013668430335097001,3051.7001729831736,-879.9588350428622,-877.4039265310932
72,60,58,87,71,42,2,0.01910668847691748,0.013242009132420091,3022.5513001152813,-958.3495541022592,-953.1053498508534
72,61,58,88,71,42,2,0.019400352733686066,0.013024927015495171,3022.5586285242175,-967.2121108750318,-959.5020615454521
72,61,60,80,72,42,2,0.015912797867685086,0.013474062429822591,3022.689757014364,-913.5724590163934,-910.8629682406178
72,61,62,82,68,41,2,0.017657192075796725,0.013923197844150012,2950.658201815174,-866.3626174920252,-868.3495895977632
72,62,58,89,70,43,2,0.01938229191136168,0.012814847547503314,3094.565853024626,-968.6258965900809,-958.5323441071635
72,62,62,82,66,41,2,0.017795138888888888,0.0136986301369863,2950.6809366283974,-857.2665821892517,-857.0114943781294
72,63,62,83,68,41,2,0.01781429073832723,0.013481191563383343,2950.6848040243135,-878.9117817088681,-876.3821707099995
72,64,64,83,72,45,2,0.015634077705156138,0.0136986301369863,3238.704903544327,-884.4752807617188,-884.1980771046819
73,60,57,92,67,37,2,0.024674442536593327,0.012837837837837839,2699.4682409745537,-973.938340002052,-966.2662646739502
73,62,63,80,69,41,2,0.01632307445107286,0.013731473408892764,2991.7119671066866,-866.6430075016865,-868.6243352384714
73,63,65,81,71,42,2,0.015969565090399276,0.013942513942513942,3064.7165492957747,-862.731124260355,-866.8867260921993
73,64,63,81,67,41,2,0.01673370179273266,0.013302364864864864,2991.7375342465753,-865.6440696649031,-863.1643695234771
73,64,65,84,73,46,2,0.015337596675115094,0.013724662162162162,3356.6893399158894,-890.8059319526627,-892.7774710807741
64,54,47,82,48,24,3,0.04291768790849673,0.01339031339031339,1534.4938775510204,-830.6583169860671,-813.7108320348256
65,56,51,87,59,31,3,0.032663717768907106,0.013798701298701298,2013.4483458736415,-890.385373757346,-877.9208452978306
66,53,49,80,47,25,3,0.03878787878787879,0.01379892987890735,1648.4838190595387,-798.6104531916733,-789.1462842364733
66,53,49,80,48,25,3,0.03840384038403841,0.01379892987890735,1648.4770114942528,-806.3857669367322,-796.832116992113
66,55,49,91,58,31,3,0.03581778389086411,0.013297150610583446,2044.3473363663047,-938.930074590133,-923.4344958528068
66,55,50,84,56,31,3,0.031069192359514938,0.013568521031207599,2044.4753313899125,-877.3324945454544,-864.8460681591143
66,56,49,91,58,30,3,0.03668704589757222,0.013059701492537313,1978.3767254194097,-943.9927411197716,-925.9629118661727
66,56,50,96,61,32,3,0.0372960372960373,0.013326226012793176,2110.2873030583874,-970.7709714285716,-955.2025696813071
66,56,50,96,62,33,3,0.03585936405659056,0.013326226012793176,2176.2872162485064,-979.1698285714288,-963.4759217585895
66,56,50,97,61,32,3,0.03807708495208495,0.013326226012793176,2110.2694624652454,-974.8509714285715,-959.2823866950994
66,56,51,93,59,31,3,0.036758893280632414,0.013592750533049041,2044.3413352442374,-924.1302589663317,-911.5683881516665
67,55,48,89,56,30,3,0.03550266684595043,0.012834224598930482,2008.3838217086256,-943.6583806818182,-925.417486657626
67,55,49,80,47,26,3,0.03601900002251187,0.013101604278074866,1740.539176626826,-818.01837113324,-803.8237765221984
67,55,49,83,55,31,3,0.03015275528515779,0.013101604278074866,2075.4934822066994,-892.9713604180076,-877.7500929945271
67,55,49,92,57,31,3,0.03638489579751014,0.013101604278074866,2075.3294127357517,-945.5219113248268,-930.0365157052994
67,55,49,93,60,32,3,0.03507868267358858,0.013101604278074866,2142.3107154652175,-974.8059596380297,-958.9304373074183
67,55,49,93,61,32,3,0.034776280236747295,0.013101604278074866,2142.310580204778,-983.2138805800612,-967.2072248340642
67,55,50,72,46,26,3,0.02946425526593991,0.013368983957219251,1740.6880901109823,-766.4386327272726,-754.9180719512274
67,55,50,90,58,30,3,0.03566239598467838,0.013368983957219251,2008.3656624019811,-927.4727272727273,-914.6666417781108
67,55,50,91,61,32,3,0.033296609624292324,0.013368983957219251,2142.34704416489,-956.0102109090908,-942.8849540540186
67,55,50,92,59,31,3,0.035746564292290665,0.013368983957219251,2075.3291752274727,-943.6915927272728,-930.7798887996489
67,55,50,92,60,32,3,0.034328358208955224,0.013368983957219251,2142.329040354006,-951.9104436363637,-938.893487620408
67,55,50,94,57,30,3,0.0392501776830135,0.013368983957219251,2008.293327045508,-935.1729454545455,-922.474316578541
67,55,50,95,61,33,3,0.03518847767432431,0.013368983957219251,2209.274438573316,-972.48928,-959.3665543271829
67,55,50,97,61,32,3,0.03783212171899125,0.013368983957219251,2142.238058065872,-980.7302109090908,-967.6038640125403
67,55,51,72,46,26,3,0.02946425526593991,0.013636363636363636,1740.6886548778066,-752.2147565621615,-743.1364944444161
67,55,51,92,59,33,3,0.03358010585033366,0.013636363636363636,2209.3295506128006,-925.8532871972319,-915.6731722194697
67,55,51,93,59,32,3,0.035386390416339356,0.013636363636363636,2142.3113238692636,-929.7953444479397,-919.6113072961599
67,55,51,93,60,32,3,0.03507868267358858,0.013636363636363636,2142.3110760538575,-937.9127678165742,-927.6418967385553
67,56,49,92,58,30,3,0.03693811643536702,0.012867647058823529,2008.3588872372054,-958.992517998453,-940.8213098365609
67,56,50,95,59,32,3,0.03660366645035691,0.013130252100840336,2142.3054926387317,-960.8512000000001,-945.4219550045466
67,56,51,87,58,31,3,0.03196665230722449,0.013392857142857142,2075.4486193877087,-903.1694746526061,-890.6184932908055
67,56,51,89,58,30,3,0.034568386139478054,0.013392857142857142,2008.4128832681286,-910.9742544076455,-898.4199203761602
67,56,51,92,60,32,3,0.03403242408646423,0.013392857142857142,2142.3590033975083,-938.9132751139671,-926.1520211884194
67,56,51,94,61,32,3,0.035224518433473656,0.013392857142857142,2142.3231396534147,-955.0699181633438,-942.2019721060769
67,56,52,90,60,32,3,0.032568836850231604,0.01365546218487395,2142.394904458599,-913.7616229923923,-903.6891969367418
67,56,52,91,58,31,3,0.03497368843389166,0.01365546218487395,2075.3776728391786,-901.7628711432798,-891.857227827158
68,54,50,93,58,30,3,0.03785451680672269,0.013419216317767043,2038.2799897251477,-945.212,-934.8273663117825
68,55,49,91,59,32,3,0.03338251418988648,0.012911725955204217,2174.3472029588534,-969.030449433948,-953.1657669362116
68,55,49,92,57,31,3,0.03584982380048794,0.012911725955204217,2106.3294127357517,-956.4400439210935,-940.83375511863
68,55,50,90,59,32,3,0.03265286377708978,0.013175230566534914,2174.3655574714753,-946.2904436363635,-933.2840774873255
68,55,50,91,60,31,3,0.03415972279514891,0.013175230566534914,2106.34714837687,-958.5711418181818,-945.4530657292298
68,55,50,92,59,31,3,0.0352208795232864,0.013175230566534914,2106.3291752274727,-954.4513672727273,-941.441318555469
68,55,50,93,58,30,3,0.037519521082769396,0.013175230566534914,2038.311184482047,-950.2525090909091,-937.3474690563867
68,55,51,87,58,31,3,0.031775285049789256,0.013438735177865613,2106.420494199755,-908.6197546398239,-898.4432423030363
68,55,51,89,58,32,3,0.032213853461738676,0.013438735177865613,2174.3842599141794,-916.5012268008809,-906.3279071090745
68,55,51,92,59,31,3,0.0352208795232864,0.013438735177865613,2106.3294127357517,-936.4234595085807,-926.1595575098409
68,55,51,92,60,30,3,0.03607843137254902,0.013438735177865613,2038.3291139240507,-944.5221767851526,-934.1694082649519
68,55,51,94,62,34,3,0.032664951350072455,0.013438735177865613,2310.292653637155,-968.9102792632204,-958.3954676042817
68,56,49,72,45,26,3,0.029030957394381975,0.012681159420289856,1766.7116152740055,-788.1618224549295,-771.802038859531
68,56,50,76,47,27,3,0.030543393193307528,0.012939958592132506,1834.6389510713143,-802.5778214285714,-788.553687138666
68,56,50,90,59,31,3,0.03341308472898276,0.012939958592132506,2106.3946204211643,-951.3718785714286,-935.8217947664962
68,56,51,75,48,28,3,0.02840679541047188,0.013198757763975156,1902.6567164179105,-791.5659361783929,-779.9710503269628
68,56,51,92,58,31,3,0.0352208795232864,0.013198757763975156,2106.3594595824047,-933.2673010380622,-920.6190067614723
68,57,49,90,58,31,3,0.03341308472898276,0.012458682939232139,2106.4227247881936,-966.8286021175388,-945.9479536253978
68,57,50,92,59,32,3,0.03353194726166329,0.012712941774726672,2174.38772930687,-964.6114807017543,-946.5240445160152
68,57,51,82,53,29,3,0.030997602802876636,0.012967200610221205,1970.5677953117818,-859.878292424641,-845.3824696384316
68,57,51,93,60,31,3,0.03506787330316743,0.012967200610221205,2106.3701489478,-958.58107880235,-943.2101679262612
68,58,52,85,56,30,3,0.031067251461988302,0.012993503248375811,2038.5377428444312,-883.1301265047949,-868.5466197196248
69,55,50,90,59,30,3,0.034324942791762014,0.012987012987012988,2068.365437534397,-957.0120727272729,-943.9011650764091
69,56,50,95,61,32,3,0.034935123250340636,0.012755102040816327,2206.3051436515293,-999.5702857142858,-983.6474450732851
69,57,51,82,53,29,3,0.03054836218254509,0.012781954887218045,1999.5677953117818,-870.054567406598,-855.4422954945874
69,57,52,83,53,29,3,0.03129798736995139,0.013032581453634085,1999.5567419158024,-857.7847373611545,-845.8002251709312
69,57,52,86,54,29,3,0.03329866598232416,0.013032581453634085,1999.4979316684542,-876.6883953597011,-864.5994651065321
69,57,52,86,55,30,3,0.03190131124913733,0.013032581453634085,2068.4958576250383,-884.5143257552165,-872.324890468933
70,57,52,85,54,30,3,0.03099528099528099,0.012849023968371634,2098.515625,-883.1297103706012,-870.9496404785843
70,58,51,84,52,29,3,0.0315987460815047,0.01238465274405051,2028.5641025641025,-884.8000768935025,-867.8042010594903
70,59,52,84,53,28,3,0.03214285714285715,0.012413463833850561,1958.5876318039327,-881.0553354728713,-864.2406572108688
