X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
66,55,50,84,56,31,3,-3694.4727272727273,62.16774193548388,0.9032258064516129,106.0,-1081.25432466491
66,56,49,91,58,30,3,-3826.375,75.19285714285714,1.1,107.0,-929.2968313383747
66,56,50,96,61,32,3,-4024.285714285714,74.61830357142857,1.09375,111.0,-957.1538078646092
66,56,50,96,62,33,3,-4090.285714285714,70.35714285714286,1.0303030303030303,112.0,-1011.8051599131427
66,56,50,97,61,32,3,-4024.2678571428573,76.68080357142857,1.125,111.0,-947.3982277019454
66,56,51,93,59,31,3,-3892.339285714286,74.8963133640553,1.096774193548387,110.0,-985.0664937721019
67,55,48,89,56,30,3,-3750.3818181818183,76.42060606060606,1.1,104.0,-949.8679182365829
67,55,49,80,47,26,3,-3147.5454545454545,88.17762237762237,1.2692307692307692,96.0,-939.1944789236686
67,55,49,83,55,31,3,-3683.490909090909,63.14897360703813,0.9032258064516129,104.0,-1091.8690122096216
67,55,49,92,57,31,3,-3817.327272727273,78.27800586510264,1.1290322580645162,106.0,-970.776688817047
67,55,49,93,60,32,3,-4018.309090909091,71.64431818181818,1.03125,109.0,-988.2469152507426
67,55,49,93,61,32,3,-4085.309090909091,69.55056818181818,1.0,110.0,-362.0981169474727
67,55,50,72,46,26,3,-3080.690909090909,70.13916083916084,1.0,96.0,-1084.9665122345707
67,55,50,90,58,30,3,-3884.3636363636365,74.18727272727273,1.0666666666666667,108.0,-982.0186087557961
67,55,50,91,61,32,3,-4085.3454545454547,65.36306818181818,0.9375,111.0,-1060.8441466145503
67,55,50,92,59,31,3,-3951.327272727273,73.95542521994135,1.064516129032258,109.0,-992.5115388078066
67,55,50,92,60,32,3,-4018.327272727273,69.55056818181818,1.0,110.0,-1024.4157781960519
67,55,50,94,57,30,3,-3817.2909090909093,85.35393939393938,1.2333333333333334,107.0,-933.3965916240254
67,55,50,95,61,33,3,-4085.2727272727275,71.50358126721763,1.0303030303030303,111.0,-1021.2672490817035
67,55,50,97,61,32,3,-4085.2363636363634,77.92556818181818,1.125,111.0,-965.9412995620321
67,55,51,72,46,26,3,-3080.690909090909,70.13916083916084,1.0,97.0,-1109.2794007365055
67,55,51,92,59,33,3,-3951.327272727273,69.4732782369146,1.0,110.0,-1088.610295641923
67,55,51,93,59,32,3,-3951.309090909091,73.73806818181818,1.0625,110.0,-1039.5229036128735
67,55,51,93,60,32,3,-4018.309090909091,71.64431818181818,1.03125,111.0,-1038.2912726106351
67,56,49,92,58,30,3,-3884.3571428571427,78.60535714285714,1.1333333333333333,107.0,-933.6239821021127
67,56,50,95,59,32,3,-3951.3035714285716,77.88002232142857,1.125,109.0,-989.8718476114298
67,56,51,87,58,31,3,-3884.4464285714284,65.26324884792626,0.9354838709677419,109.0,-1078.2672916648448
67,56,51,89,58,30,3,-3884.410714285714,71.90535714285714,1.0333333333333334,109.0,-1016.4245080293902
67,56,51,92,60,32,3,-4018.3571428571427,69.50502232142857,1.0,111.0,-1046.9771722509772
67,56,51,94,61,32,3,-4085.3214285714284,71.59877232142857,1.03125,112.0,-1020.7898793013433
67,56,52,90,60,32,3,-4018.3928571428573,65.31752232142857,0.9375,112.0,-1090.4473585515682
67,56,52,91,58,31,3,-3884.375,73.90841013824884,1.064516129032258,110.0,-1051.421124998374
68,54,50,93,58,30,3,-3942.277777777778,82.18765432098763,1.1666666666666667,108.0,-961.9127218704548
68,55,49,91,59,32,3,-4010.3454545454547,70.62727272727273,1.0,108.0,-1032.9762479992921
68,55,49,92,57,31,3,-3874.327272727273,79.48621700879765,1.1290322580645162,106.0,-986.9035468863112
68,55,50,90,59,32,3,-4010.3636363636365,68.50227272727273,0.96875,109.0,-1070.7903021600332
68,55,50,91,60,31,3,-4078.3454545454547,70.71202346041055,1.0,110.0,-1019.8414674581766
68,55,50,92,59,31,3,-4010.327272727273,75.0991202346041,1.064516129032258,109.0,-1009.2218870543638
68,55,50,93,58,30,3,-3942.309090909091,82.13575757575758,1.1666666666666667,108.0,-960.8087712725421
68,55,51,87,58,31,3,-3942.418181818182,66.32492668621701,0.9354838709677419,109.0,-1100.638712311766
68,55,51,89,58,32,3,-3942.3818181818183,68.50227272727273,0.96875,109.0,-1111.6149212460966
68,55,51,92,59,31,3,-4010.327272727273,75.0991202346041,1.064516129032258,110.0,-1032.7056076281906
68,55,51,92,60,30,3,-4078.327272727273,75.33575757575757,1.0666666666666667,111.0,-994.7345934239024
68,55,51,94,62,34,3,-4214.290909090909,66.47272727272727,0.9411764705882353,113.0,-426.97247706422013
68,56,49,72,45,26,3,-3058.714285714286,73.79120879120877,1.0384615384615385,94.0,-1076.7985144098618
68,56,50,76,47,27,3,-3194.6428571428573,76.09523809523807,1.0740740740740742,97.0,-1080.06638573348
68,56,50,90,59,31,3,-4010.3928571428573,70.66359447004606,1.0,109.0,-1032.2749014887384
68,56,51,75,48,28,3,-3262.660714285714,68.52040816326529,0.9642857142857143,99.0,-1167.0389183821565
68,56,51,92,58,31,3,-3942.3571428571427,77.24423963133638,1.096774193548387,109.0,-1032.009095141082
68,57,49,90,58,31,3,-3942.4210526315787,72.8104131295982,1.032258064516129,107.0,-1007.795982449625
68,57,50,92,59,32,3,-4010.3859649122805,72.66008771929826,1.03125,109.0,-1041.7370415679297
68,57,51,82,53,29,3,-3602.561403508772,70.79733817301877,1.0,104.0,-1094.2859842181542
68,57,51,93,60,31,3,-4078.3684210526317,75.00396151669499,1.064516129032258,111.0,-1016.1415686173343
68,58,52,85,56,30,3,-3806.5344827586205,68.39080459770115,0.9666666666666667,108.0,-1112.0872581950132
69,55,50,90,59,30,3,-4069.3636363636365,74.18545454545453,1.0333333333333334,109.0,-1014.0939478849916
69,56,50,95,61,32,3,-4207.303571428572,75.96930803571429,1.0625,111.0,-1021.1593942982956
69,57,51,82,53,29,3,-3655.561403508772,71.88021778584394,1.0,104.0,-1111.8401887844786
69,57,52,83,53,29,3,-3655.5438596491226,74.25952813067153,1.0344827586206897,105.0,-1120.9414802088238
69,57,52,86,54,29,3,-3724.4912280701756,79.0181488203267,1.103448275862069,106.0,-1075.923462852263
69,57,52,86,55,30,3,-3793.4912280701756,74.0842105263158,1.0333333333333334,107.0,-1117.2079427191743
70,57,52,85,54,30,3,-3778.5087719298244,75.19883040935675,1.0333333333333334,106.0,-1150.3901471443694
70,58,51,84,52,29,3,-3638.551724137931,80.15457788347206,1.103448275862069,103.0,-1097.7808241849175
70,59,52,84,53,28,3,-3708.576271186441,80.46610169491525,1.1071428571428572,105.0,-1077.7310662644934
