X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7
69,58,58,78,74,46,2,2.107836472551572e-06,0.076170306723527,-3717.2770775939534,58.0,655571588186365.0,-72.25641025641028,5830.0
69,58,60,78,71,45,2,2.8513988815830873e-06,0.08114418503780746,-4075.787030437759,60.0,547132182037898.56,-75.25641025641028,5596.0
69,59,54,87,60,33,2,1.0669263670267368e-05,0.16609511600022966,-3124.531369898008,54.0,222711302085041.62,-95.32183908045977,5279.0
69,59,54,89,59,32,2,1.2189936822330763e-05,0.17889295340275585,-3023.810666400156,54.0,205646544755884.75,-98.33707865168537,5310.0
69,59,55,86,63,37,2,7.357612397911864e-06,0.12788041292012764,-3211.000611871369,55.0,306539903666275.3,-91.31395348837208,5477.0
69,59,56,77,66,38,2,5.120637431346369e-06,0.11862873393147591,-3896.6440038268834,56.0,337296248013675.75,-79.23376623376623,5141.0
69,59,57,76,72,46,2,1.9095062699874556e-06,0.07543664936020769,-3999.689263596779,57.0,591418938871488.5,-72.2236842105263,5531.0
69,59,58,80,71,44,2,3.0956085462396412e-06,0.08499744916030334,-3706.5198490065845,58.0,557110518813224.7,-77.26249999999999,5739.0
69,59,60,79,73,47,2,2.2575737014142893e-06,0.07325573070322089,-3990.4755610639177,60.0,665574347550817.1,-74.25316455696202,5826.0
70,57,51,91,61,33,2,1.1105833763483804e-05,0.16827204784530286,-2604.103478471113,51.0,238982125780548.0,-99.3736263736264,5608.0
70,57,52,84,55,28,2,1.6272993241369207e-05,0.240167277088886,-3416.019570833991,52.0,121472474505616.88,-98.32142857142856,4677.0
70,57,53,76,61,34,2,7.4520078905885e-06,0.15337936082318013,-3928.58571711346,53.0,207543233290877.7,-84.25,4693.0
70,57,53,78,55,31,2,1.119073254921673e-05,0.1910361829568833,-4178.769499789868,53.0,128802307810328.67,-92.26923076923077,4347.0
70,57,53,90,62,34,2,1.0221173105954473e-05,0.1578646031760494,-2766.1073842607466,53.0,260971247750226.53,-97.36666666666667,5637.0
70,57,54,77,60,34,2,7.950426072656122e-06,0.15435676760180445,-4016.625995448942,54.0,197845024605091.88,-86.25974025974025,4677.0
70,58,53,93,60,35,2,1.0097254263790727e-05,0.1494109383349452,-2795.590470764793,53.0,254050927197128.3,-102.3763440860215,5638.0
70,58,54,88,57,32,2,1.226934760334099e-05,0.18120597405003225,-3308.0295307753763,54.0,176825144666535.66,-100.3409090909091,5074.0
70,58,54,88,59,34,2,1.0190594286236228e-05,0.1578497206446358,-3225.3106468140572,54.0,217479247175860.7,-98.3409090909091,5250.0
70,58,54,89,56,31,2,1.3712062447154859e-05,0.19512295770038288,-3279.9825026049066,54.0,160689657867773.8,-102.34831460674155,5042.0
70,58,58,76,70,43,2,2.9840744679991763e-06,0.09032369824561508,-4188.422051392409,58.0,480710499243806.06,-75.23684210526318,5378.0
70,59,54,87,58,33,2,1.0779056778248767e-05,0.16863960655641094,-3396.2772945676415,54.0,198530308191239.94,-98.32183908045977,5105.0
70,59,55,87,60,35,2,9.081699130289258e-06,0.14783699374015527,-3394.8700774861973,55.0,243116332197029.44,-96.32183908045977,5279.0
70,59,55,88,60,33,2,1.0878975453948279e-05,0.16920455463881212,-3248.563576339772,55.0,227491716669028.47,-97.32954545454544,5339.0
70,59,57,88,67,40,2,5.838732267773615e-06,0.10948962601398368,-3190.618073175777,57.0,440360341868199.7,-90.32954545454544,5955.0
70,59,58,89,73,41,2,5.06604719231584e-06,0.1038157985201009,-2915.7288366574608,58.0,630567746007400.6,-85.33707865168537,6556.0
70,59,61,77,73,46,2,2.337001119348567e-06,0.07824367942338956,-4398.638280584948,61.0,636059861949042.2,-73.23376623376623,5680.0
70,60,55,86,69,39,2,5.4369750790042e-06,0.11429361129985373,-3069.5130621349394,55.0,474002613813318.25,-86.30232558139534,5994.0
70,60,55,89,64,36,2,8.13891734032321e-06,0.1388114273477221,-3066.3121311882455,55.0,334619895395037.75,-94.3258426966292,5756.0
70,61,60,80,71,41,2,4.115875507998509e-06,0.1027781123236274,-4047.6086744611134,60.0,535004532442019.1,-78.23750000000001,5741.0
70,62,59,90,73,45,2,3.676573549805864e-06,0.08384867698057441,-3199.942999601932,59.0,771689132725359.4,-86.31111111111113,6632.0
71,57,54,75,59,36,2,6.344372881167857e-06,0.13683095749429056,-4593.195327348445,54.0,197264455169323.5,-86.24000000000001,4482.0
71,59,56,85,71,43,2,3.677922083198215e-06,0.09247398192073024,-3290.6158943984174,56.0,584883055930793.0,-84.30588235294118,6094.0
71,59,57,89,73,42,2,4.472056212923788e-06,0.0991526300926047,-2955.6381348208356,57.0,657272332642029.9,-86.33707865168537,6556.0
71,60,55,88,65,36,2,7.732959840767244e-06,0.1401897970510138,-3179.081018151175,55.0,353659877996584.1,-93.31818181818181,5780.0
71,60,55,90,62,35,2,9.115049892143302e-06,0.15052811690676118,-3207.320490837161,55.0,292876035980877.25,-98.33333333333331,5640.0
71,60,56,90,69,38,2,6.596959561710047e-06,0.12464669578772593,-2951.5590759112797,56.0,483936725973298.9,-91.33333333333331,6270.0
71,60,57,91,66,39,2,6.670296929815107e-06,0.11848189334833667,-3169.3826510087656,57.0,430127492030595.0,-95.34065934065933,6066.0
71,60,57,92,66,37,2,7.947358402538865e-06,0.13391010535174788,-3039.778641409571,57.0,405507772070593.94,-96.3478260869565,6132.0
71,60,58,88,73,44,2,3.7122784082097152e-06,0.08897305102952158,-3218.3281097056974,58.0,707014807504620.8,-85.31818181818181,6484.0
71,62,58,89,72,45,2,3.491908273384638e-06,0.0844249763564815,-3339.73580317028,58.0,732366928369378.1,-87.30337078651684,6470.0
71,62,61,89,72,42,2,4.793497437964518e-06,0.1003798671629404,-3507.581882395545,61.0,667453008268804.1,-87.30337078651684,6470.0
71,63,62,82,67,41,2,4.730557002765733e-06,0.10582432810593094,-4619.05898095249,62.0,467583014554456.0,-85.23170731707319,5557.0
71,63,62,82,70,43,2,3.8088970406105997e-06,0.09439771939460341,-4475.742640112404,62.0,585088611781577.1,-82.23170731707319,5803.0
72,60,58,87,71,42,2,4.385893660574838e-06,0.10022775517922324,-3445.6224669500334,58.0,598870887104274.2,-87.31034482758622,6237.0
72,61,58,88,71,42,2,4.4381859785665506e-06,0.10037647049323571,-3425.648065339917,58.0,619239481856177.2,-88.30681818181819,6309.0
72,61,60,80,72,42,2,3.5768233207510456e-06,0.09964920582374756,-4273.815399059951,60.0,592576049475220.0,-79.23750000000001,5821.0
72,61,62,82,68,41,2,4.729076887658542e-06,0.10689868769134962,-4535.520413593111,62.0,476990688303202.2,-85.2560975609756,5637.0
72,62,58,89,70,43,2,4.22825890612239e-06,0.0952288225382566,-3500.4834755043903,58.0,627152671287905.9,-90.30337078651684,6292.0
72,62,62,82,66,41,2,4.823059515123393e-06,0.10711920966048305,-4774.476451834605,62.0,437106197533961.06,-87.2439024390244,5474.0
72,63,62,83,68,41,2,4.70562246952048e-06,0.10724969589030539,-4573.862477128852,62.0,504165089352865.3,-86.24096385542168,5707.0
72,64,64,83,72,45,2,3.270737919609291e-06,0.08675939257710027,-4738.924496345557,64.0,719479772278125.0,-82.22891566265059,6040.0
73,60,57,92,67,37,2,7.619478206377432e-06,0.1372722074167626,-3186.6675827654717,57.0,436813335534665.94,-97.3478260869565,6224.0
73,62,63,80,69,41,2,4.344491927783926e-06,0.10864281899735964,-5024.981859106666,63.0,506319568424708.2,-83.225,5582.0
73,63,65,81,71,42,2,4.08580981830009e-06,0.10370778964192022,-5103.510505913258,65.0,600559716642759.5,-82.22222222222223,5814.0
73,64,63,81,67,41,2,4.491821959545933e-06,0.10928031697434085,-5239.334611363994,63.0,480399163602062.0,-86.20987654320987,5491.0
73,64,65,84,73,46,2,3.085616550308147e-06,0.08388412179344389,-4849.923313554211,65.0,795882025263842.0,-83.23809523809524,6196.0
64,54,47,82,48,24,3,2.6892075309790586e-05,0.3061905352244698,-2714.634232965917,47.0,51336374647011.02,-97.34146341463415,3990.0
65,56,51,87,59,31,3,1.3693945933903663e-05,0.17923341453988692,-2362.246519036782,51.0,172805741081218.78,-92.35632183908046,5189.0
66,53,49,80,47,25,3,2.394295339077601e-05,0.2889912277234998,-3356.3437351080806,49.0,48720188624231.01,-98.3375,3813.0
66,53,49,80,48,25,3,2.3709538140105624e-05,0.2883276090403221,-3248.0282154362344,49.0,52670324734160.48,-97.3375,3893.0
66,55,49,91,58,31,3,1.456234786262043e-05,0.18322901393874932,-2144.952484304191,49.0,167498308855242.5,-98.39560439560438,5333.0
66,55,50,84,56,31,3,1.3218073412528838e-05,0.18034375349438425,-2697.468610088061,50.0,135844458729010.28,-93.3452380952381,4759.0
66,56,49,91,58,30,3,1.559381526363738e-05,0.1965907821089794,-2157.657545907011,49.0,164296603857842.5,-98.38461538461539,5334.0
66,56,50,96,61,32,3,1.4102395382141649e-05,0.17352079614459537,-1911.8145109725838,50.0,227181237187691.1,-100.41666666666669,5912.0
66,56,50,96,62,33,3,1.2824282307144171e-05,0.16200007972954322,-1892.059189006832,50.0,251150885311501.9,-99.41666666666669,6008.0
66,56,50,97,61,32,3,1.4353313020942838e-05,0.1741710454156097,-1874.3994993585513,50.0,229547708408426.1,-101.42268041237114,5973.0
66,56,51,93,59,31,3,1.5089435402807788e-05,0.18504091439660145,-2157.954836385219,51.0,186679702096126.2,-99.39784946236557,5543.0
67,55,48,89,56,30,3,1.5202325426923733e-05,0.1981307616311114,-2362.2503718552384,48.0,139313310256816.33,-99.38202247191012,5039.0
67,55,49,80,47,26,3,2.066243357894427e-05,0.2703605561487344,-3705.112338914647,49.0,54386391143055.484,-99.3125,3815.0
67,55,49,83,55,31,3,1.2714534764487143e-05,0.18189681969591143,-2879.0109129160405,49.0,126905168291405.7,-94.33734939759034,4620.0
67,55,49,92,57,31,3,1.478458734514747e-05,0.18661902962516616,-2241.8379927486244,49.0,160468741863002.88,-101.4021739130435,5299.0
67,55,49,93,60,32,3,1.3338033920365802e-05,0.1740709504808326,-2063.5119338085465,49.0,204351206397225.2,-99.40860215053763,5635.0
67,55,49,93,61,32,3,1.3168772005011118e-05,0.17387083921373434,-2015.5023811617416,49.0,217229206214896.72,-98.40860215053763,5728.0
67,55,50,72,46,26,3,1.801751614772176e-05,0.2717249870387059,-4785.729474249719,50.0,45217976093018.92,-92.23611111111111,3367.0
67,55,50,90,58,30,3,1.5572527411582444e-05,0.19946668624996694,-2311.7424526604173,50.0,160400794749349.6,-98.38888888888889,5275.0
67,55,50,91,61,32,3,1.2881977853303927e-05,0.17314963234659725,-2159.573718170897,50.0,212557610382202.16,-96.39560439560438,5606.0
67,55,50,92,59,31,3,1.4651931786033132e-05,0.1867212174350172,-2189.613157393078,50.0,182276713157780.28,-99.4021739130435,5483.0
67,55,50,92,60,32,3,1.32998407276065e-05,0.17397143624958547,-2164.018663649306,50.0,202153881597171.47,-98.4021739130435,5575.0
67,55,50,94,57,30,3,1.6897049945532547e-05,0.2024775456894445,-2180.392864747246,50.0,157088462184131.38,-103.41489361702128,5413.0
67,55,50,95,61,33,3,1.2783204211475571e-05,0.16427306647589673,-2012.1540183574252,50.0,230987748052428.12,-100.42105263157896,5850.0
67,55,50,97,61,32,3,1.4392618172289972e-05,0.1771087965860042,-1911.4101746043418,50.0,226572397880116.16,-102.43298969072166,5972.0
67,55,51,72,46,26,3,1.821989476868582e-05,0.2727917052709519,-4869.63268466247,51.0,45217976092986.33,-92.23611111111111,3367.0
67,55,51,92,59,33,3,1.2589003149443237e-05,0.1632610131937809,-2300.54403583407,51.0,197808861499767.28,-99.4021739130435,5483.0
67,55,51,93,59,32,3,1.3921033276357704e-05,0.17535120802765386,-2227.4885353514837,51.0,192050691552566.28,-100.40860215053763,5542.0
67,55,51,93,60,32,3,1.375768591336678e-05,0.1751494066945934,-2176.841815111912,51.0,204351206397115.72,-99.40860215053763,5635.0
67,56,49,92,58,30,3,1.5637805682648154e-05,0.19988332045209042,-2198.735631978312,49.0,167851138664918.78,-100.3913043478261,5392.0
67,56,50,95,59,32,3,1.3968405248797146e-05,0.17565378113137914,-2121.4464181419817,50.0,200866576912457.28,-102.41052631578947,5661.0
67,56,51,87,58,31,3,1.3442245682228638e-05,0.18440668713818528,-2608.876718013323,51.0,165669970690549.38,-95.35632183908046,5102.0
67,56,51,89,58,30,3,1.5223361434770616e-05,0.19929056651007168,-2467.789860870653,51.0,162377731969139.38,-97.37078651685391,5218.0
67,56,51,92,60,32,3,1.3264287669666051e-05,0.17415085813842404,-2262.7667506540924,51.0,206968946685116.75,-98.3913043478261,5576.0
67,56,51,94,61,32,3,1.3599231060760433e-05,0.17515190823630805,-2123.0602942835003,51.0,224780598970974.6,-99.40425531914894,5790.0
67,56,52,90,60,32,3,1.2962876442284583e-05,0.17358136341863964,-2423.6967084179596,52.0,202469621757064.0,-96.3777777777778,5456.0
67,56,52,91,58,31,3,1.469432000587745e-05,0.1871634359900343,-2454.5340354492578,52.0,173286980837310.16,-99.38461538461539,5334.0
68,54,50,93,58,30,3,1.6485609997490385e-05,0.20463995511731206,-2217.6557233396484,50.0,163556973288263.5,-102.4193548387097,5448.0
68,55,49,91,59,32,3,1.2808343343825019e-05,0.1753272586108415,-2292.334289936567,49.0,189861285691431.7,-99.39560439560438,5424.0
68,55,49,92,57,31,3,1.4562943108490836e-05,0.18912735491491367,-2335.179927333088,49.0,162124556179897.8,-102.4021739130435,5299.0
68,55,50,90,59,32,3,1.2766991298419365e-05,0.17527479541149585,-2402.6168928126226,50.0,187774897936500.47,-98.38888888888889,5365.0
68,55,50,91,60,31,3,1.3998752256113201e-05,0.18832321918485206,-2269.2816314632423,50.0,193875481797212.0,-98.39560439560438,5515.0
68,55,50,92,59,31,3,1.4432468308616688e-05,0.189221841407441,-2276.5002418087693,50.0,184177442404278.47,-100.4021739130435,5483.0
68,55,50,93,58,30,3,1.6185871486612382e-05,0.20416767948592116,-2258.596929447028,50.0,167484004218983.5,-102.40860215053763,5449.0
68,55,51,87,58,31,3,1.3481151876202094e-05,0.18699584927362006,-2664.073715319235,51.0,163493010696819.03,-96.36781609195401,5101.0
68,55,51,89,58,32,3,1.2877753673774723e-05,0.17546320105015792,-2580.004909600008,51.0,174327608348057.03,-98.38202247191012,5217.0
68,55,51,92,59,31,3,1.4639528444617019e-05,0.18980043620548007,-2335.6722984802177,51.0,184177442404226.28,-100.4021739130435,5483.0
68,55,51,92,60,30,3,1.5770265818603233e-05,0.2034981586825582,-2254.562731319047,51.0,187879823997157.06,-99.4021739130435,5575.0
68,55,51,94,62,34,3,1.1425072145150288e-05,0.15562505016003444,-2165.3538597251268,51.0,254962598479212.06,-99.41489361702128,5883.0
68,56,49,72,45,26,3,1.7426277398298422e-05,0.2766982682639151,-5235.64639167144,49.0,43140517054419.836,-94.22222222222223,3296.0
68,56,50,76,47,27,3,1.704608671792147e-05,0.25328912572908574,-4509.611033687783,50.0,56168834374057.76,-96.26315789473682,3628.0
68,56,50,90,59,31,3,1.3655212156530148e-05,0.18766594806194506,-2417.474104861391,50.0,184444209187380.47,-98.3777777777778,5366.0
68,56,51,75,48,28,3,1.5244837747645132e-05,0.23390179346181691,-4611.822332451163,51.0,62843151972546.02,-94.25333333333333,3656.0
68,56,51,92,58,31,3,1.4541669812121858e-05,0.18969217244384298,-2436.0484099134637,51.0,176998613583254.03,-101.3913043478261,5392.0
68,57,49,90,58,31,3,1.3374926190404303e-05,0.18714743547641152,-2458.9489483916677,49.0,177204685024396.97,-99.36666666666667,5277.0
68,57,50,92,59,32,3,1.279867094095329e-05,0.17586820297373673,-2387.0055432115,50.0,201133300155250.47,-100.38043478260869,5485.0
68,57,51,82,53,29,3,1.4896513706569158e-05,0.21613922612799574,-3441.6384456866836,51.0,106084587441154.28,-96.3048780487805,4403.0
68,57,51,93,60,31,3,1.4220517710099778e-05,0.18954300273492508,-2315.550526966092,51.0,207542165109156.03,-100.38709677419354,5637.0
68,58,52,85,56,30,3,1.3917366042359229e-05,0.2015432688128256,-3126.575142024626,52.0,144101568304664.9,-96.31764705882352,4818.0
69,55,50,90,59,30,3,1.4939838155976997e-05,0.20446504243271907,-2440.247533312509,50.0,174483528958837.56,-99.38888888888889,5365.0
69,56,50,95,61,32,3,1.3238699965376948e-05,0.17997092603281098,-2184.738964077764,50.0,231886113882598.62,-102.41052631578947,5851.0
69,57,51,82,53,29,3,1.4675547717412436e-05,0.21894734220070056,-3592.020669122965,51.0,107154110578810.8,-97.3048780487805,4403.0
69,57,52,83,53,29,3,1.5148815312307421e-05,0.22000518845120678,-3584.8677175699695,52.0,108460868024878.1,-98.3132530120482,4456.0
69,57,52,86,54,29,3,1.5848218354096392e-05,0.22078345845529473,-3256.5874213881534,52.0,120407663368912.45,-100.33720930232556,4701.0
69,57,52,86,55,30,3,1.4381880979911982e-05,0.2046002991244548,-3208.756403577247,52.0,134691426785082.31,-99.33720930232556,4787.0
70,57,52,85,54,30,3,1.4064038621025794e-05,0.20711792939227602,-3514.6736090581016,52.0,125651784273696.86,-100.32941176470587,4647.0
70,58,51,84,52,29,3,1.4934708326089214e-05,0.2232260962834534,-3753.732301202977,51.0,105728039357382.97,-101.3095238095238,4426.0
70,59,52,84,53,28,3,1.605062537912236e-05,0.24232866272390025,-3737.732146112922,52.0,110775507277809.33,-100.29761904761904,4511.0
